District code,District name,Category,Student group,2022-2023 student count - year to date,2022-2023 attendance rate - year to date,2021-2022 student count,2021-2022 attendance rate,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Update date
2090012,Regional School District 09,High Needs,Students With High Needs,185,0.8945,200,0.9039,188,0.9225,183,0.9318,May-23,6/16/23
2100012,Regional School District 10,,All Students,2104,0.942,2121,0.944,2183,0.9573,2196,0.9575,May-23,6/16/23
2100012,Regional School District 10,Students With Disabilities,Students With Disabilities,286,0.9257,276,0.9282,258,0.9417,259,0.942,May-23,6/16/23
2100012,Regional School District 10,Free/Reduced Lunch,Free Meal Eligible,230,0.9214,215,0.9352,235,0.9363,235,0.9475,May-23,6/16/23
2100012,Regional School District 10,Free/Reduced Lunch,Reduced Price Meal Eligible,64,0.9501,50,0.9396,53,0.9501,38,0.9624,May-23,6/16/23
2100012,Regional School District 10,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,294,0.9276,265,0.936,288,0.9389,273,0.9496,May-23,6/16/23
2100012,Regional School District 10,English Learners,English Learners,32,0.9534,31,0.9611,34,0.968,35,0.9608,May-23,6/16/23
2100012,Regional School District 10,Race/Ethnicity,All other races,524,0.9435,558,0.9458,401,0.9582,396,0.9574,May-23,6/16/23
2100012,Regional School District 10,Race/Ethnicity,White,1417,0.9423,1427,0.9434,1665,0.9577,1692,0.9578,May-23,6/16/23
2100012,Regional School District 10,High Needs,Students Without High Needs,1581,0.946,1628,0.9473,1695,0.9614,1715,0.9602,May-23,6/16/23
2100012,Regional School District 10,High Needs,Students With High Needs,523,0.9298,493,0.9331,488,0.943,481,0.948,May-23,6/16/23
2110012,Regional School District 11,,All Students,218,0.9229,210,0.9154,204,0.9354,209,0.9501,May-23,6/16/23
2110012,Regional School District 11,Students With Disabilities,Students With Disabilities,41,0.9047,40,0.8896,39,0.9015,38,0.934,May-23,6/16/23
2110012,Regional School District 11,Free/Reduced Lunch,Free Meal Eligible,59,0.9013,,,,,,,May-23,6/16/23
2110012,Regional School District 11,Free/Reduced Lunch,Reduced Price Meal Eligible,21,0.9306,,,,,,,May-23,6/16/23
2110012,Regional School District 11,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,80,0.909,69,0.8985,71,0.9033,66,0.9328,May-23,6/16/23
2110012,Regional School District 11,Race/Ethnicity,White,191,0.9244,187,0.9165,176,0.9413,180,0.9519,May-23,6/16/23
2110012,Regional School District 11,High Needs,Students Without High Needs,116,0.9374,117,0.9298,110,0.9562,119,0.9567,May-23,6/16/23
2110012,Regional School District 11,High Needs,Students With High Needs,102,0.9068,93,0.8974,94,0.9111,90,0.9411,May-23,6/16/23
2120012,Regional School District 12,,All Students,761,0.9364,718,0.9346,686,0.9397,658,0.9446,May-23,6/16/23
2120012,Regional School District 12,Students With Disabilities,Students With Disabilities,111,0.9166,102,0.9076,97,0.9289,102,0.942,May-23,6/16/23
2120012,Regional School District 12,Free/Reduced Lunch,Free Meal Eligible,131,0.9266,126,0.9157,111,0.9012,121,0.9314,May-23,6/16/23
2120012,Regional School District 12,Free/Reduced Lunch,Reduced Price Meal Eligible,32,0.9279,36,0.9269,31,0.9398,25,0.9522,May-23,6/16/23
2120012,Regional School District 12,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,163,0.9269,162,0.9182,142,0.9096,146,0.9351,May-23,6/16/23
2120012,Regional School District 12,Race/Ethnicity,Hispanic/Latino of any race,76,0.9289,74,0.9219,63,0.9,50,0.941,May-23,6/16/23
2120012,Regional School District 12,Race/Ethnicity,White,643,0.9384,604,0.9369,591,0.944,578,0.9452,May-23,6/16/23
2120012,Regional School District 12,High Needs,Students Without High Needs,512,0.9426,479,0.9441,469,0.9487,434,0.9489,May-23,6/16/23
2120012,Regional School District 12,High Needs,Students With High Needs,249,0.9236,239,0.9157,217,0.9202,224,0.9362,May-23,6/16/23
2130012,Regional School District 13,,All Students,1359,0.9401,1344,0.9385,1412,0.9581,1471,0.9559,May-23,6/16/23
2130012,Regional School District 13,Students With Disabilities,Students With Disabilities,298,0.9187,303,0.9134,289,0.9391,270,0.9462,May-23,6/16/23
2130012,Regional School District 13,Free/Reduced Lunch,Free Meal Eligible,174,0.9143,174,0.908,165,0.9304,167,0.946,May-23,6/16/23
2130012,Regional School District 13,Free/Reduced Lunch,Reduced Price Meal Eligible,39,0.9267,41,0.9164,42,0.9142,45,0.9355,May-23,6/16/23
2130012,Regional School District 13,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,213,0.9165,215,0.9096,207,0.9271,212,0.9438,May-23,6/16/23
2130012,Regional School District 13,English Learners,English Learners,28,0.9511,,,,,,,May-23,6/16/23
2130012,Regional School District 13,Race/Ethnicity,Hispanic/Latino of any race,114,0.931,99,0.9205,97,0.9433,98,0.9512,May-23,6/16/23
2130012,Regional School District 13,Race/Ethnicity,White,1177,0.9412,1181,0.9394,1247,0.9592,1292,0.9558,May-23,6/16/23
2130012,Regional School District 13,High Needs,Students Without High Needs,915,0.9485,910,0.9487,986,0.9667,1047,0.9597,May-23,6/16/23
2130012,Regional School District 13,High Needs,Students With High Needs,444,0.923,434,0.9168,426,0.938,424,0.9464,May-23,6/16/23
2140012,Regional School District 14,,All Students,1566,0.9495,1557,0.9413,1550,0.9631,1566,0.9509,May-23,6/16/23
2140012,Regional School District 14,Students With Disabilities,Students With Disabilities,265,0.9461,271,0.9315,251,0.9422,255,0.9401,May-23,6/16/23
2140012,Regional School District 14,Free/Reduced Lunch,Free Meal Eligible,269,0.9377,255,0.9241,212,0.9364,261,0.9313,May-23,6/16/23
2140012,Regional School District 14,Free/Reduced Lunch,Reduced Price Meal Eligible,99,0.9494,85,0.9297,80,0.9498,70,0.9471,May-23,6/16/23
2140012,Regional School District 14,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,368,0.9408,340,0.9255,292,0.9401,331,0.9346,May-23,6/16/23
2140012,Regional School District 14,English Learners,English Learners,30,0.9545,27,0.9315,22,0.9364,,,May-23,6/16/23
2140012,Regional School District 14,Race/Ethnicity,All other races,66,0.9491,,,,,,,May-23,6/16/23
2140012,Regional School District 14,Race/Ethnicity,Black or African American,23,0.9373,,,,,,,May-23,6/16/23
2140012,Regional School District 14,Race/Ethnicity,Hispanic/Latino of any race,154,0.9301,128,0.9351,115,0.9433,92,0.945,May-23,6/16/23
2140012,Regional School District 14,Race/Ethnicity,White,1323,0.952,1343,0.9419,1348,0.9642,1396,0.9511,May-23,6/16/23
2140012,Regional School District 14,High Needs,Students Without High Needs,1008,0.9524,1009,0.9465,1049,0.9725,1040,0.957,May-23,6/16/23
2140012,Regional School District 14,High Needs,Students With High Needs,558,0.9443,548,0.9315,501,0.9435,526,0.9386,May-23,6/16/23
2150012,Regional School District 15,,All Students,3406,0.9448,3497,0.9304,3472,0.9731,3591,0.9562,May-23,6/16/23
2150012,Regional School District 15,Students With Disabilities,Students With Disabilities,580,0.9309,642,0.9098,607,0.9602,627,0.9442,May-23,6/16/23
2150012,Regional School District 15,Free/Reduced Lunch,Free Meal Eligible,364,0.9239,365,0.907,362,0.9528,358,0.9395,May-23,6/16/23
2150012,Regional School District 15,Free/Reduced Lunch,Reduced Price Meal Eligible,92,0.9384,92,0.9132,82,0.9621,101,0.9361,May-23,6/16/23
2150012,Regional School District 15,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,456,0.9267,457,0.9082,444,0.9545,459,0.9388,May-23,6/16/23
2150012,Regional School District 15,English Learners,English Learners,63,0.9378,53,0.9227,50,0.9668,43,0.955,May-23,6/16/23
2150012,Regional School District 15,Race/Ethnicity,All other races,274,0.9546,299,0.9408,285,0.9808,289,0.9667,May-23,6/16/23
2150012,Regional School District 15,Race/Ethnicity,Black or African American,78,0.9486,89,0.9399,80,0.9624,63,0.9653,May-23,6/16/23
2150012,Regional School District 15,Race/Ethnicity,Hispanic/Latino of any race,296,0.9392,283,0.9197,229,0.964,214,0.9555,May-23,6/16/23
2150012,Regional School District 15,Race/Ethnicity,White,2758,0.9444,2826,0.9301,2878,0.9734,3025,0.9551,May-23,6/16/23
2150012,Regional School District 15,High Needs,Students Without High Needs,2480,0.9497,2517,0.9377,2529,0.9773,2620,0.9603,May-23,6/16/23
2150012,Regional School District 15,High Needs,Students With High Needs,926,0.932,980,0.9112,943,0.9617,971,0.945,May-23,6/16/23
2160012,Regional School District 16,,All Students,1924,0.9455,1935,0.9524,1982,0.9616,2038,0.9614,May-23,6/16/23
2160012,Regional School District 16,Students With Disabilities,Students With Disabilities,270,0.9363,283,0.9328,271,0.9371,253,0.9552,May-23,6/16/23
2160012,Regional School District 16,Free/Reduced Lunch,Free Meal Eligible,305,0.9321,300,0.9345,305,0.943,361,0.9462,May-23,6/16/23
2160012,Regional School District 16,Free/Reduced Lunch,Reduced Price Meal Eligible,109,0.9322,89,0.945,92,0.959,88,0.9557,May-23,6/16/23
2160012,Regional School District 16,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,414,0.9321,389,0.9369,397,0.9467,449,0.9481,May-23,6/16/23
2160012,Regional School District 16,English Learners,English Learners,44,0.9412,41,0.9472,45,0.964,40,0.9484,May-23,6/16/23
2160012,Regional School District 16,Race/Ethnicity,All other races,78,0.9492,72,0.9528,64,0.9558,69,0.9594,May-23,6/16/23
2160012,Regional School District 16,Race/Ethnicity,Black or African American,80,0.9544,80,0.9599,85,0.9688,75,0.9693,May-23,6/16/23
2160012,Regional School District 16,Race/Ethnicity,Hispanic/Latino of any race,182,0.9386,163,0.9469,143,0.9634,130,0.9541,May-23,6/16/23
2160012,Regional School District 16,Race/Ethnicity,White,1584,0.9457,1620,0.9526,1690,0.9613,1764,0.9617,May-23,6/16/23
2160012,Regional School District 16,High Needs,Students Without High Needs,1315,0.9502,1339,0.9584,1372,0.9689,1408,0.9656,May-23,6/16/23
2160012,Regional School District 16,High Needs,Students With High Needs,609,0.9353,596,0.9387,610,0.9447,630,0.9519,May-23,6/16/23
2170012,Regional School District 17,,All Students,1766,0.9489,1756,0.9573,1805,0.9669,1914,0.967,May-23,6/16/23
2170012,Regional School District 17,Students With Disabilities,Students With Disabilities,294,0.9376,281,0.9528,282,0.9655,298,0.9633,May-23,6/16/23
2170012,Regional School District 17,Free/Reduced Lunch,Free Meal Eligible,188,0.9378,175,0.9432,198,0.9557,208,0.9471,May-23,6/16/23
2170012,Regional School District 17,Free/Reduced Lunch,Reduced Price Meal Eligible,54,0.9551,49,0.9598,46,0.9666,48,0.966,May-23,6/16/23
2170012,Regional School District 17,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,242,0.9416,224,0.947,244,0.9578,256,0.9507,May-23,6/16/23
2170012,Regional School District 17,Race/Ethnicity,Hispanic/Latino of any race,87,0.9379,,,74,0.9733,,,May-23,6/16/23
2170012,Regional School District 17,Race/Ethnicity,White,1575,0.9499,1574,0.9572,1626,0.9668,1744,0.9673,May-23,6/16/23
2170012,Regional School District 17,High Needs,Students Without High Needs,1290,0.9518,1303,0.9592,1337,0.9684,1414,0.9699,May-23,6/16/23
2170012,Regional School District 17,High Needs,Students With High Needs,476,0.9409,453,0.9518,468,0.9624,500,0.959,May-23,6/16/23
2180012,Regional School District 18,,All Students,1199,0.9401,1228,0.9399,1203,0.9611,1222,0.9545,May-23,6/16/23
2180012,Regional School District 18,Students With Disabilities,Students With Disabilities,166,0.9297,162,0.9203,156,0.9447,158,0.9456,May-23,6/16/23
2180012,Regional School District 18,Free/Reduced Lunch,Free Meal Eligible,133,0.927,156,0.9123,162,0.9409,167,0.9448,May-23,6/16/23
2180012,Regional School District 18,Free/Reduced Lunch,Reduced Price Meal Eligible,31,0.9437,24,0.9335,34,0.9413,46,0.9455,May-23,6/16/23
2180012,Regional School District 18,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,164,0.9302,180,0.9152,196,0.941,213,0.945,May-23,6/16/23
2180012,Regional School District 18,English Learners,English Learners,32,0.9449,31,0.9351,32,0.9635,28,0.9676,May-23,6/16/23
2180012,Regional School District 18,Race/Ethnicity,All other races,85,0.9445,,,,,,,May-23,6/16/23
2180012,Regional School District 18,Race/Ethnicity,White,1027,0.9396,1060,0.9392,1048,0.961,1065,0.9541,May-23,6/16/23
2180012,Regional School District 18,High Needs,Students Without High Needs,884,0.9427,906,0.9459,875,0.9672,888,0.9574,May-23,6/16/23
2180012,Regional School District 18,High Needs,Students With High Needs,315,0.9328,322,0.923,328,0.9448,334,0.9467,May-23,6/16/23
2190012,Regional School District 19,,All Students,1100,0.9262,1124,0.9359,1105,0.9707,1101,0.9621,May-23,6/16/23
2190012,Regional School District 19,Students With Disabilities,Students With Disabilities,181,0.8974,190,0.908,184,0.9503,172,0.9571,May-23,6/16/23
2190012,Regional School District 19,Free/Reduced Lunch,Free Meal Eligible,211,0.8756,229,0.8921,249,0.9477,237,0.9487,May-23,6/16/23
2190012,Regional School District 19,Free/Reduced Lunch,Reduced Price Meal Eligible,53,0.9116,48,0.9288,51,0.9751,53,0.9587,May-23,6/16/23
2190012,Regional School District 19,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,264,0.8828,277,0.8986,300,0.9524,290,0.9506,May-23,6/16/23
2190012,Regional School District 19,Race/Ethnicity,All other races,88,0.9467,84,0.9645,142,0.9756,167,0.9653,May-23,6/16/23
2190012,Regional School District 19,Race/Ethnicity,Black or African American,41,0.9121,50,0.9199,,,,,May-23,6/16/23
2190012,Regional School District 19,Race/Ethnicity,Hispanic/Latino of any race,138,0.8951,127,0.9072,,,,,May-23,6/16/23
2190012,Regional School District 19,Race/Ethnicity,White,833,0.93,863,0.9382,833,0.9712,812,0.9616,May-23,6/16/23
2190012,Regional School District 19,High Needs,Students Without High Needs,723,0.9436,735,0.9494,702,0.9802,709,0.9668,May-23,6/16/23
2190012,Regional School District 19,High Needs,Students With High Needs,377,0.8939,389,0.9098,403,0.9541,392,0.9535,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),,All Students,1014,0.909,932,0.8861,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Students With Disabilities,Students With Disabilities,174,0.8999,166,0.8509,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free Meal Eligible,603,0.8953,506,0.8662,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Reduced Price Meal Eligible,115,0.9326,101,0.9002,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free/Reduced Price Meal Eligible,718,0.9012,607,0.8718,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),English Learners,English Learners,148,0.8983,141,0.8655,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,All other races,78,0.9027,78,0.9081,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,Black or African American,314,0.9196,262,0.8904,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,Hispanic/Latino of any race,500,0.8984,460,0.8723,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,White,122,0.929,132,0.9125,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),High Needs,Students Without High Needs,248,0.9309,270,0.917,,,,,May-23,6/16/23
2310018,Goodwin University Educational Services (GUES),High Needs,Students With High Needs,766,0.9018,662,0.8735,,,,,May-23,6/16/23
2410014,Capitol Region Education Council,,All Students,7613,0.9031,7559,0.8933,7770,0.9084,7606,0.9305,May-23,6/16/23
2410014,Capitol Region Education Council,Homelessness,Students Experiencing Homelessness,46,0.8477,60,0.7831,55,0.7809,61,0.8775,May-23,6/16/23
2410014,Capitol Region Education Council,Students With Disabilities,Students With Disabilities,1641,0.8873,1686,0.8758,1624,0.8843,1538,0.911,May-23,6/16/23
2410014,Capitol Region Education Council,Free/Reduced Lunch,Free Meal Eligible,4454,0.8869,4376,0.8736,4347,0.8794,4156,0.9181,May-23,6/16/23
2410014,Capitol Region Education Council,Free/Reduced Lunch,Reduced Price Meal Eligible,709,0.9189,708,0.9116,750,0.927,673,0.9433,May-23,6/16/23
2410014,Capitol Region Education Council,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,5163,0.8913,5084,0.8789,5097,0.8864,4829,0.9216,May-23,6/16/23
2410014,Capitol Region Education Council,English Learners,English Learners,728,0.8932,672,0.8832,668,0.8822,640,0.9267,May-23,6/16/23
2410014,Capitol Region Education Council,Race/Ethnicity,All other races,784,0.9154,770,0.9119,813,0.946,788,0.9404,May-23,6/16/23
2410014,Capitol Region Education Council,Race/Ethnicity,Black or African American,2454,0.9128,2397,0.8988,2371,0.8984,2280,0.933,May-23,6/16/23
2410014,Capitol Region Education Council,Race/Ethnicity,Hispanic/Latino of any race,3285,0.8884,3176,0.8764,3184,0.8893,2960,0.9198,May-23,6/16/23
2410014,Capitol Region Education Council,Race/Ethnicity,White,1090,0.9167,1216,0.915,1402,0.9468,1578,0.9419,May-23,6/16/23
2410014,Capitol Region Education Council,High Needs,Students Without High Needs,1983,0.9325,1996,0.9272,2140,0.9546,2237,0.9496,May-23,6/16/23
2410014,Capitol Region Education Council,High Needs,Students With High Needs,5630,0.8928,5563,0.8811,5630,0.8907,5369,0.9225,May-23,6/16/23
2420014,EdAdvance,,All Students,106,0.8123,125,0.7912,96,0.791,93,0.8697,May-23,6/16/23
2420014,EdAdvance,Free/Reduced Lunch,Free Meal Eligible,52,0.7767,,,49,0.7398,,,May-23,6/16/23
2420014,EdAdvance,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,56,0.7781,51,0.7202,51,0.7417,39,0.8197,May-23,6/16/23
2420014,EdAdvance,Race/Ethnicity,Hispanic/Latino of any race,22,0.7614,27,0.8044,,,25,0.7872,May-23,6/16/23
2420014,EdAdvance,Race/Ethnicity,White,65,0.8293,77,0.7795,62,0.828,56,0.9043,May-23,6/16/23
2430014,Cooperative Educational Services,,All Students,665,0.9146,686,0.9056,675,0.9093,682,0.9307,May-23,6/16/23
2430014,Cooperative Educational Services,Students With Disabilities,Students With Disabilities,333,0.8901,344,0.8773,339,0.8759,345,0.9071,May-23,6/16/23
2430014,Cooperative Educational Services,Free/Reduced Lunch,Free Meal Eligible,168,0.8954,221,0.8808,175,0.8678,248,0.9063,May-23,6/16/23
2430014,Cooperative Educational Services,Free/Reduced Lunch,Reduced Price Meal Eligible,89,0.9188,110,0.9234,70,0.8993,66,0.9396,May-23,6/16/23
2430014,Cooperative Educational Services,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,257,0.9035,331,0.8951,245,0.8771,314,0.9135,May-23,6/16/23
2430014,Cooperative Educational Services,English Learners,English Learners,39,0.9186,47,0.9242,35,0.9243,38,0.9302,May-23,6/16/23
2430014,Cooperative Educational Services,Race/Ethnicity,All other races,74,0.9263,80,0.8928,67,0.9158,71,0.9506,May-23,6/16/23
2430014,Cooperative Educational Services,Race/Ethnicity,Black or African American,141,0.9167,151,0.9118,147,0.9129,158,0.9373,May-23,6/16/23
2430014,Cooperative Educational Services,Race/Ethnicity,Hispanic/Latino of any race,248,0.9138,252,0.9018,246,0.9108,236,0.9297,May-23,6/16/23
2430014,Cooperative Educational Services,Race/Ethnicity,White,202,0.9099,203,0.9107,215,0.903,217,0.9205,May-23,6/16/23
2430014,Cooperative Educational Services,High Needs,Students Without High Needs,207,0.9442,170,0.9344,212,0.9585,173,0.964,May-23,6/16/23
2430014,Cooperative Educational Services,High Needs,Students With High Needs,458,0.9012,516,0.8957,463,0.8856,509,0.9192,May-23,6/16/23
2440014,Area Cooperative Educational Services,,All Students,1724,0.8522,1752,0.8556,1813,0.8279,1810,0.9216,May-23,6/16/23
2440014,Area Cooperative Educational Services,Students With Disabilities,Students With Disabilities,734,0.8243,767,0.8245,782,0.7892,780,0.8869,May-23,6/16/23
2440014,Area Cooperative Educational Services,Free/Reduced Lunch,Free Meal Eligible,680,0.8204,935,0.8272,968,0.787,965,0.911,May-23,6/16/23
2440014,Area Cooperative Educational Services,Free/Reduced Lunch,Reduced Price Meal Eligible,120,0.8616,139,0.8738,136,0.8588,133,0.9565,May-23,6/16/23
2440014,Area Cooperative Educational Services,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,800,0.8267,1074,0.8334,1104,0.7959,1098,0.9166,May-23,6/16/23
2440014,Area Cooperative Educational Services,English Learners,English Learners,74,0.8482,101,0.8484,143,0.8116,123,0.9276,May-23,6/16/23
2440014,Area Cooperative Educational Services,Race/Ethnicity,All other races,140,0.8437,148,0.8434,167,0.8481,154,0.9311,May-23,6/16/23
2440014,Area Cooperative Educational Services,Race/Ethnicity,Black or African American,591,0.8491,593,0.8575,557,0.8209,579,0.9099,May-23,6/16/23
2440014,Area Cooperative Educational Services,Race/Ethnicity,Hispanic/Latino of any race,554,0.8404,585,0.8393,685,0.8106,652,0.9227,May-23,6/16/23
2440014,Area Cooperative Educational Services,Race/Ethnicity,White,439,0.8743,426,0.8792,404,0.858,425,0.9321,May-23,6/16/23
2440014,Area Cooperative Educational Services,High Needs,Students Without High Needs,566,0.8816,397,0.9011,411,0.903,344,0.9545,May-23,6/16/23
2440014,Area Cooperative Educational Services,High Needs,Students With High Needs,1158,0.8378,1355,0.8418,1402,0.8057,1466,0.9138,May-23,6/16/23
2450014,Learn,,All Students,988,0.9233,973,0.9106,1895,0.8942,1994,0.9428,May-23,6/16/23
2450014,Learn,Students With Disabilities,Students With Disabilities,190,0.9168,210,0.8875,358,0.85,372,0.9277,May-23,6/16/23
2450014,Learn,Free/Reduced Lunch,Free Meal Eligible,473,0.912,435,0.8877,933,0.8539,1062,0.9303,May-23,6/16/23
2450014,Learn,Free/Reduced Lunch,Reduced Price Meal Eligible,78,0.9257,71,0.9035,160,0.9018,186,0.9572,May-23,6/16/23
2450014,Learn,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,551,0.9139,506,0.8899,1093,0.8609,1248,0.9343,May-23,6/16/23
2450014,Learn,English Learners,English Learners,106,0.9185,93,0.887,211,0.8409,249,0.935,May-23,6/16/23
2450014,Learn,Race/Ethnicity,All other races,139,0.9222,154,0.9057,211,0.9246,230,0.9492,May-23,6/16/23
2450014,Learn,Race/Ethnicity,Black or African American,91,0.9386,99,0.9138,338,0.8626,323,0.9491,May-23,6/16/23
2450014,Learn,Race/Ethnicity,Hispanic/Latino of any race,360,0.9157,333,0.9001,783,0.8692,820,0.93,May-23,6/16/23
2450014,Learn,Race/Ethnicity,White,398,0.9271,387,0.9208,563,0.9366,621,0.9542,May-23,6/16/23
2450014,Learn,High Needs,Students Without High Needs,365,0.9349,380,0.9359,660,0.9442,624,0.9591,May-23,6/16/23
2450014,Learn,High Needs,Students With High Needs,623,0.9165,593,0.8944,1235,0.8674,1370,0.9354,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),,All Students,389,0.8798,384,0.8407,428,0.8067,487,0.9082,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Students With Disabilities,Students With Disabilities,141,0.8662,159,0.8332,192,0.8348,208,0.909,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Free/Reduced Lunch,Free Meal Eligible,210,0.8794,,,196,0.7627,235,0.8903,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Free/Reduced Lunch,Free/Reduced Price Meal Eligible,225,0.8778,150,0.8094,220,0.7708,253,0.892,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Race/Ethnicity,Hispanic/Latino of any race,64,0.8618,70,0.8302,87,0.767,105,0.8879,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),Race/Ethnicity,White,281,0.8861,272,0.847,290,0.8237,326,0.9171,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),High Needs,Students Without High Needs,92,0.8749,155,0.8605,123,0.8405,143,0.9276,May-23,6/16/23
2530014,Eastern Connecticut Regional Educational Service Center (EASTCONN),High Needs,Students With High Needs,297,0.8812,229,0.8274,305,0.7927,344,0.9001,May-23,6/16/23
2610013,Jumoke Academy District,,All Students,559,0.9184,594,0.9046,639,0.9371,625,0.9401,May-23,6/16/23
2610013,Jumoke Academy District,Students With Disabilities,Students With Disabilities,37,0.911,50,0.895,51,0.9514,39,0.948,May-23,6/16/23
2610013,Jumoke Academy District,Race/Ethnicity,Black or African American,513,0.9187,556,0.9062,595,0.9389,587,0.9411,May-23,6/16/23
2610013,Jumoke Academy District,Race/Ethnicity,Hispanic/Latino of any race,38,0.918,26,0.8941,31,0.9205,26,0.9382,May-23,6/16/23
2610013,Jumoke Academy District,High Needs,Students Without High Needs,51,0.9064,22,0.9041,441,0.9295,376,0.9338,May-23,6/16/23
2610013,Jumoke Academy District,High Needs,Students With High Needs,508,0.9194,572,0.9047,198,0.954,249,0.9495,May-23,6/16/23
2630013,Odyssey Community School District,,All Students,329,0.9377,314,0.9367,320,0.955,322,0.9525,May-23,6/16/23
2630013,Odyssey Community School District,Students With Disabilities,Students With Disabilities,30,0.9395,31,0.9221,29,0.9151,28,0.9575,May-23,6/16/23
2630013,Odyssey Community School District,Free/Reduced Lunch,Free Meal Eligible,118,0.9424,,,104,0.9457,110,0.9604,May-23,6/16/23
2630013,Odyssey Community School District,Free/Reduced Lunch,Reduced Price Meal Eligible,23,0.9503,,,26,0.9257,27,0.9525,May-23,6/16/23
2630013,Odyssey Community School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,141,0.9437,123,0.9452,130,0.9417,137,0.9588,May-23,6/16/23
2630013,Odyssey Community School District,English Learners,English Learners,41,0.9352,43,0.9141,44,0.955,47,0.9594,May-23,6/16/23
2630013,Odyssey Community School District,Race/Ethnicity,All other races,97,0.9144,85,0.9098,80,0.9703,76,0.9357,May-23,6/16/23
2630013,Odyssey Community School District,Race/Ethnicity,Black or African American,75,0.963,70,0.9621,69,0.9506,72,0.9746,May-23,6/16/23
2630013,Odyssey Community School District,Race/Ethnicity,Hispanic/Latino of any race,66,0.939,63,0.9298,73,0.9391,65,0.9507,May-23,6/16/23
2630013,Odyssey Community School District,Race/Ethnicity,White,91,0.9411,96,0.9462,98,0.9575,109,0.9509,May-23,6/16/23
2630013,Odyssey Community School District,High Needs,Students Without High Needs,161,0.9345,163,0.9415,164,0.9665,151,0.9485,May-23,6/16/23
2630013,Odyssey Community School District,High Needs,Students With High Needs,168,0.9407,151,0.9314,156,0.9429,171,0.956,May-23,6/16/23
2640013,Integrated Day Charter School District,,All Students,325,0.9375,317,0.9332,317,0.9515,318,0.9602,May-23,6/16/23
2640013,Integrated Day Charter School District,Students With Disabilities,Students With Disabilities,36,0.9376,37,0.9245,32,0.9439,27,0.9627,May-23,6/16/23
2640013,Integrated Day Charter School District,Free/Reduced Lunch,Free Meal Eligible,156,0.9303,140,0.9262,132,0.9424,116,0.9585,May-23,6/16/23
2640013,Integrated Day Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,26,0.9251,34,0.9283,33,0.9438,36,0.9484,May-23,6/16/23
2640013,Integrated Day Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,182,0.9296,174,0.9266,165,0.9427,152,0.9561,May-23,6/16/23
2640013,Integrated Day Charter School District,English Learners,English Learners,22,0.9463,22,0.9411,25,0.9559,29,0.9709,May-23,6/16/23
2640013,Integrated Day Charter School District,Race/Ethnicity,All other races,80,0.948,84,0.947,81,0.9562,75,0.964,May-23,6/16/23
2640013,Integrated Day Charter School District,Race/Ethnicity,Black or African American,34,0.9257,33,0.9375,34,0.9417,34,0.9587,May-23,6/16/23
